Id,Score
1898325,16
1898932,145
1899103,53
1900843,26
1876606,43
1876669,7
1899307,10
1901796,5
1904160,22
1904214,47
1874966,24
1903062,30
1903252,8
1904809,15
1880227,12
1902233,11
1905553,25
1905607,34
1884474,53
1903448,8
1903513,35
1903736,9
1905397,16
1905417,32
1887104,19
1902686,11
1902901,85
1902997,28
1904752,21
1892587,3
1906587,43
1907318,81
1908512,19
1908515,16
1909222,7
1896918,226
1906673,26
1906783,17
1909134,31
1909188,80
1910082,118
1890854,14
1890923,12
1891031,24
1888863,25
1913509,29
1913547,64
1913855,12
1878595,35
1911111,10
1911254,29
1912481,37
1912501,54
1912676,9
1914487,57
1915746,14
1905716,3
1910832,69
1915347,22
1915632,23
1915636,81
1916918,9
1897993,155
1907482,4
1910478,14
1912894,27
1912905,100
1916253,51
1918373,46
1898737,42
1916350,82
1916462,50
1916574,5
1919044,54
1919169,9
1900857,103
1900956,5
1921855,30
1921894,26
1921941,25
1922094,47
1895185,20
1895492,66
1917773,33
1920397,2
1920430,48
1921074,57
1921094,2
1922580,9
1922761,19
1905942,84
1920781,58
1922517,30
1923837,52
1924408,25
1904263,12
1925512,83
1920059,28
1920145,16
1927754,55
1929618,34
1905048,30
1925976,46
1925978,116
1925979,24
1926049,36
1929415,5
1901164,68
1921628,73
1923233,24
1926264,58
1926394,5
1928991,51
1930499,44
1913984,30
1932311,76
1932321,22
1933320,7
1933501,16
1909268,80
1909280,13
1930963,36
1931126,88
1933015,11
1933134,155
1935219,2
1935021,24
1937236,31
1917844,30
1918005,10
1934173,30
1935820,14
1936135,36
1938204,68
1938227,8
1905443,26
1905446,30
1936462,52
1936466,63
1936566,32
1937847,26
1939282,21
1924434,18
1928675,45
1933759,73
1933855,20
1933958,32
1940579,8
1940581,53
1918556,15
1918624,15
1938855,10
1938990,50
1939041,37
1941212,64
1941340,18
1912029,12
1936661,31
1936828,29
1940106,41
1940165,10
1943914,29
1914682,18
1944446,31
1944468,28
1944569,97
1944631,13
1946032,2
1919742,46
1919757,14
1945302,13
1945336,29
1947430,36
1935314,7
1944280,59
1944392,12
1946896,11
1948631,20
1922134,10
1943576,103
1944827,36
1949131,73
1949259,40
1927450,120
1927540,41
1927660,27
1951375,3
1951381,58
1942298,165
1949014,77
1952146,17
1952175,10
1923480,13
1949966,15
1949992,15
1951584,11
1951805,20
1951849,7
1951856,7
1952404,51
1941928,37
1953326,14
1930725,55
1953676,23
1953857,12
1953888,19
1954015,22
1954128,15
1939743,62
1956191,18
1956950,6
1931701,9
1956384,66
1957732,29
1959398,17
1931307,134
1957317,52
1957346,21
1957427,19
1958621,262
1959895,3
1959947,154
1947578,56
1957883,23
1958219,70
1962010,85
1949774,38
1960895,19
1961006,112
1961020,67
1961030,206
1961069,24
1961146,58
1947878,17
1960158,19
1960280,89
1960430,8
1960461,26
1963102,142
1963245,89
1939318,97
1939326,3
1962861,14
1966169,28
1966247,3
1966425,151
1950926,32
1964192,60
1967944,12
1967967,85
1968017,92
1956971,14
1957012,13
1957099,34
1966949,8
1967119,72
1967136,18
1951519,96
1964873,143
1965026,14
1969232,156
1969281,19
1953048,35
1964544,30
1964789,35
1968773,24
1969005,18
1947229,17
1959040,97
1960516,75
1960758,5
1964124,13
1971721,39
1953377,68
1963492,32
1963780,60
1968328,16
1972259,34
1972392,73
1966447,8
1973071,15
1973140,26
1973149,15
1968068,24
1968106,13
1968155,4
1968167,31
1968170,56
1974788,17
1974887,15
1974898,3
1952256,54
1961274,40
1966010,47
1971008,12
1976217,24
1962031,25
1962094,305
1962149,17
1962247,60
1962278,39
1962299,16
1970239,34
1975684,8
1962398,24
1962463,21
1969993,278
1974166,12
1974338,20
1977791,45
1955766,75
1971263,13
1975321,5
1975416,69
1978445,6
1966476,57
1966784,16
1966802,29
1966836,11
1976699,20
1976809,15
1979281,4
1979524,65
1959455,19
1959576,44
1975973,15
1976087,12
1979767,17
1979826,40
1979884,84
1979920,19
1965331,90
1965347,1
1965500,32
1973902,13
1977934,69
1978103,10
1981375,7
1981390,69
1972003,53
1972006,91
1972027,22
1981815,16
1943069,64
1943273,56
1958808,169
1974489,17
1974703,14
1982624,34
1972625,16
1984141,12
1984162,46
1984233,17
1984325,87
1985718,22
1971738,13
1983463,107
1983617,54
1983648,82
1986152,96
1973240,4
1973325,65
1973359,20
1987673,3
1986732,39
1987251,20
1987524,74
1988249,45
1988349,53
1988514,9
1989334,22
1980794,67
1980832,68
1988679,24
1988804,184
1989672,49
1990802,25
1991641,29
1977246,16
1977362,85
1977390,7
1992059,32
1974980,99
1975085,20
1975128,63
1991042,213
1991126,66
1992364,59
1980004,31
1990265,16
1990321,37
1990464,340
1992676,72
1992933,13
1993493,20
1979583,67
1994666,9
1994945,12
1996122,121
1996294,49
1996426,28
1997901,24
1986182,18
1995080,52
1995320,47
1997328,85
1999020,33
1981547,10
1981673,78
1994218,95
1997601,175
1997645,4
1997661,45
1997718,99
1987061,13
1987190,17
1995998,22
1997001,15
1998297,17
1998400,16
1982977,18
1983033,21
1983048,55
1986292,27
1998627,6
1998771,11
2001075,55
1981151,45
2000722,19
2001756,37
2001760,30
1984548,49
1984727,44
2000107,9
2000137,39
2000296,62
2001449,58
2002163,25
1990225,6
2004075,13
2004135,38
2004666,17
2004676,18
2004720,11
1985317,145
1985383,62
2004386,41
2005637,36
2006533,31
2006626,71
1999766,27
2003534,75
2005021,25
2005148,12
2005192,84
2006172,86
2007192,39
1987694,105
2006828,16
2006900,12
2007011,5
2007024,14
2007627,33
2007666,56
1992953,41
1993277,58
2007857,13
2008123,10
1992141,100
1992142,13
1992314,94
2008569,15
2009927,49
2011519,82
1992638,6
2011050,69
2011089,61
2011264,9
2011289,29
2011311,30
1993727,127
1993896,8
2008267,7
2009973,17
2010253,10
2012036,83
2006632,20
2012292,31
2013451,21
2013547,138
2013793,38
2014474,32
1997956,10
1997998,21
1998159,8
2015071,24
2015538,6
2000816,29
2000933,67
2016404,89
1999071,10
2016169,7
2016190,21
2017533,14
1998483,13
1998544,159
2019131,62
2015810,3
2016879,25
2018567,13
2019735,43
2019892,5
2019989,79
2020670,36
2002174,54
2017756,28
2017843,29
2021982,76
2022031,40
2008866,35
2009029,19
2009207,12
2001183,29
2001360,28
2021624,18
2021788,18
2021831,54
2023316,29
2001846,6
2022336,13
2022945,51
2023060,13
2023187,2
2012460,21
2012610,16
2012611,33
2012623,16
2009336,12
2023975,26
2023977,160
2024198,64
2024995,13
2025319,54
2025585,55
2007685,13
2025658,10
2025842,28
2027931,1
2027991,29
2005747,64
2006014,18
2006032,77
2006035,14
2026054,61
2026104,14
2028697,50
2014700,42
2026395,69
2026410,65
2027613,19
2027771,60
2029103,14
2013880,18
2014033,23
2021415,8
2021440,14
2030053,33
2030148,25
2030814,38
2030906,93
2031995,123
2032149,113
2012810,36
2031085,67
2031109,29
2031163,105
2032640,35
2032652,28
2032742,14
2024658,9
2024805,35
2033026,131
2018730,3
2018965,14
2034700,84
2034719,31
2034826,15
2024486,58
2033537,37
2033608,25
2037716,44
2020234,20
2020360,16
2020374,19
2035335,70
2035645,81
2038339,7
2028264,35
2028459,77
2028557,6
2040642,118
2032818,110
2032875,28
2035699,19
2039186,28
2043721,6
2043726,56
2029295,45
2038075,5
2043341,43
2043382,83
2043453,69
2043493,30
2023201,62
2036213,50
2039330,5
2044446,32
2044479,49
2044672,15
2016406,22
2031740,34
2031826,24
2044882,13
2045053,7
2033296,29
2039795,28
2046012,38
2038535,23
2042691,27
2048179,44
2048213,22
2048295,4
2033699,40
2033997,38
2040240,111
2050512,8
2046153,11
2046228,22
2051602,101
2051632,40
2022032,64
2036654,88
2036657,35
2047122,62
2052907,8
2036956,26
2037209,15
2041558,38
2047573,34
2053206,39
2053245,46
2053313,22
2053498,28
2014081,22
2014129,31
2037283,105
2037432,62
2043007,14
2055175,27
2037736,16
2044017,6
2044033,33
2050174,28
2050391,159
2050404,12
2055927,188
2028072,32
2048415,17
2048509,46
2054217,89
2054218,27
2059134,29
2059425,69
2053029,186
2053061,25
2053132,68
2059891,34
2059977,12
2044676,26
2049845,49
2050043,11
2054705,44
2054939,76
2060325,7
2060382,30
2053568,34
2053843,43
2060551,10
2060561,142
2060628,27
1770076,52
1770203,38
2057817,20
2057910,40
2057941,38
2063480,51
2063520,19
2027062,24
2036305,116
2041000,80
2041051,9
2057227,31
2065747,52
2065928,31
2043617,61
2049528,12
2055459,19
2055509,70
2062473,109
2068084,71
2068148,27
2029651,38
2047228,24
2047414,81
2056876,42
2056915,36
2061311,18
2066946,106
2066987,31
2046037,59
2058487,56
2058578,48
2069810,82
2050850,8
2050985,60
2051065,80
2057682,38
2057689,62
2064186,38
2070566,17
2064427,24
2064447,22
2064595,14
2055430,24
2064702,55
2064731,66
2070293,87
2049109,34
2054316,49
2054635,15
2059743,33
2062956,36
2063263,18
2072721,11
2058925,62
2058945,36
2071682,21
2071788,18
2075898,10
2069490,67
2069662,30
2076109,33
2076223,11
2060019,28
2066076,15
2066162,62
2066180,22
2066307,46
2077897,70
2077948,22
2060427,78
2072032,14
2072244,89
2072249,50
2072295,23
2077592,6
2077747,13
2067075,30
2072351,18
2077008,52
2079115,16
2081894,71
2081953,33
2070603,23
2070643,22
2080731,64
2080799,16
2083543,23
2070359,108
2070396,23
2080863,34
2081005,61
2083923,6
2065937,70
2073841,126
2077216,53
2077265,12
2079830,29
2082722,19
2082724,52
2084745,25
2051678,89
2051744,65
2062560,85
2068349,34
2068418,89
2068445,14
2076468,19
2076624,12
2085003,24
2055959,30
2056097,14
2061897,48
2067426,21
2071408,16
2078476,82
2078733,46
2078736,56
2084327,35
2078146,25
2078263,8
2068186,8
2068291,12
2083147,15
2086989,24
2069039,19
2069246,1
2086072,19
2086529,69
2086744,5
2087938,7
2074009,6
2074271,25
2087510,75
2087522,80
2089304,11
2072848,14
2087370,109
2088798,11
2089083,96
2090221,27
2074454,29
2089552,53
2089756,7
2090850,18
2091375,19
2091521,22
2076284,31
2092757,20
2094666,105
2094668,4
2096113,77
2090369,31
2090475,31
2092098,211
2092275,33
2092344,32
2095395,111
2095493,33
2095614,22
2078094,36
2091830,30
2093793,31
2095697,43
2095886,29
2085275,32
2093358,16
2096489,10
2096490,85
2097152,18
2082129,52
2082138,20
2098642,16
2080347,49
2080412,14
2099131,17
2099201,63
2099252,59
2099803,48
2099830,50
2099882,18
2084490,22
2098973,33
2099049,6
2100272,21
2100293,9
2100331,69
2083598,4
2098131,77
2099661,6
2100907,249
2100955,8
2101011,31
2083987,71
2084065,7
2101694,21
2101762,19
2102746,14
2102797,10
2102878,20
2087004,5
2087103,47
2103237,14
2103315,48
2096916,88
2101359,14
2101540,57
2102364,6
2102582,51
2102671,20
2104305,18
2088016,16
2088037,33
2104782,70
2104884,44
2106104,27
2088569,34
2106367,26
2106503,38
2106637,58
2107759,49
2104403,27
2107354,19
2107556,69
2108527,10
2084830,29
2108297,52
2108795,36
2108824,93
2089820,25
2090033,181
2090073,46
2096255,17
2096361,67
2111103,6
2100448,35
2100490,29
2111384,117
2113370,34
2113430,50
2113432,44
2114929,17
2115114,130
2095638,29
2110496,7
2112016,33
2116718,27
2098714,43
2116778,111
2116944,53
2119296,15
2119472,62
2102912,4
2102952,35
2117290,36
2117372,74
2120255,33
2108949,49
2117886,32
2120779,21
2120844,34
2094436,54
2109145,17
2112539,5
2112715,112
2113908,40
2115497,61
2115611,83
2121230,50
2106723,7
2120093,15
2122798,34
2097294,105
2109841,46
2111857,190
2111936,27
2114377,18
2116328,21
2123438,39
2124600,8
2124862,29
2127104,40
2127138,26
2123083,58
2123210,11
2108586,18
2125880,35
2128163,19
2129713,6
2129794,131
2129804,27
2129876,29
2099959,41
2124339,47
2124351,51
2126714,28
2127458,9
2129123,51
2129214,118
2129327,10
2131280,11
2107845,67
2107876,72
2107945,59
2108042,50
2108103,15
2132015,39
2101069,30
2121508,16
2124010,91
2126378,14
2128619,33
2130913,42
2117557,29
2117708,16
2133017,39
2133031,24
2134539,18
2134617,7
2119047,8
2119060,25
2119064,64
2106292,289
2130241,107
2132539,51
2133946,129
2135081,167
2136044,54
2113050,69
2135478,127
2136837,45
2137084,34
2138642,24
2140090,109
2140092,24
2122199,54
2122233,15
2122380,72
2137607,54
2139637,26
2139798,319
2140954,43
2109472,26
2127797,80
2130651,15
2135407,50
2136760,5
2136768,9
2141585,106
2129952,32
2139190,7
2139224,173
2141357,15
2142679,4
2122085,51
2143052,16
2143199,16
2143240,67
2129647,23
2143264,36
2143392,8
2143404,23
2144592,8
2126225,39
2126238,33
2138959,15
2139069,37
2139115,40
2142295,6
2144076,-1
2132172,45
2146419,9
2146648,28
2147737,22
2134338,28
2148584,3
2148587,30
2131802,31
2131947,15
2147844,6
2147958,36
2148119,52
2148131,21
2150938,30
2123690,27
2145431,16
2146296,24
2147303,71
2150291,31
2150480,24
2150511,4
2119195,5
2146763,34
2146874,80
2149532,12
2149785,53
2150739,43
2150767,40
2150783,26
2154539,40
2136218,39
2136267,45
2152454,15
2153768,11
2153882,151
2153979,35
2155518,27
2133257,24
2152742,40
2154167,27
2155190,9
2155376,13
2141611,58
2141668,42
2153195,23
2155909,24
2156120,115
2136051,38
2136119,35
2156775,9
2156892,46
2145012,54
2145181,24
2157629,69
2157963,90
2140208,96
2157282,68
2157391,4
2157396,25
2157520,20
2158759,34
2156353,30
2158395,216
2158432,23
2158675,4
2159361,14
2145879,24
2145913,96
2145914,34
2160261,53
2160454,18
2140964,33
2140985,166
2160619,128
2160700,26
2160810,43
2161634,50
2161750,34
2157011,10
2157089,64
2162420,37
2162495,21
2162497,44
2161766,27
2161790,29
2161906,73
2163411,182
2163517,48
2144617,15
2144694,34
2144697,12
2161413,8
2163036,57
2163228,32
2167358,86
2167444,9
2149154,3
2149207,34
2149368,17
2168794,19
2168832,20
2144495,29
2164258,67
2166512,63
2166640,66
2166765,27
2169448,54
2165006,9
2165008,31
2165022,73
2170320,49
2159368,124
2159622,30
2159623,64
2159678,167
2159706,11
2154699,48
2165908,62
2165921,23
2166039,35
2172798,56
2151241,45
2151251,39
2151410,20
2151567,22
2162182,55
2163829,26
2166809,40
2166961,58
2171889,21
2155688,76
2172523,12
2172569,33
2172570,5
2172621,36
2172626,125
2148658,11
2160890,18
2162758,10
2174889,23
2174943,12
2175076,25
2175080,36
2158283,67
2158347,49
2169732,22
2177543,24
2177548,34
2151048,4
2151084,42
2168484,54
2173527,68
2173771,14
2178416,74
2168855,160
2168904,4
2179375,13
2179403,42
2179427,8
2179493,11
2158848,10
2168123,7
2171506,77
2175737,73
2178992,16
2179100,50
2181520,68
2170323,4
2170531,22
2183347,32
2165120,61
2176024,8
2176180,2
2176195,23
2176297,22
2179946,33
2184013,48
2159847,24
2173229,19
2177932,16
2178097,30
2180460,172
2180465,75
2183900,264
2172831,17
2172887,24
2182093,12
2186848,7
2187008,24
2144776,29
2171185,23
2178909,26
2184317,55
2188585,33
2172053,30
2180079,28
2180255,8
2184844,6
2184861,4
2190095,9
2185532,43
2185549,9
2189823,56
2189986,18
2190056,51
2177831,19
2177836,64
2186562,42
2186714,13
2192323,57
2179563,73
2187626,12
2192970,4
2193049,57
2177143,33
2177391,19
2186246,16
2186290,44
2190836,113
2191049,93
2195223,3
2195266,108
2181849,69
2181998,15
2188762,19
2188884,110
2188954,30
2194999,8
2176375,19
2176707,92
2185872,49
2186041,6
2196641,81
2199453,52
2177116,19
2185155,39
2191316,17
2191451,3
2201312,16
2174419,56
2182578,31
2182597,39
2192657,74
2192764,18
2192806,30
2197362,29
2201930,12
2189615,21
2196956,15
2196995,154
2197133,14
2202641,14
2190161,82
2190295,10
2198528,17
2203987,51
2204010,6
2195125,14
2195161,11
2203495,16
2188646,33
2188660,31
2193634,44
2193742,32
2199403,51
2204917,23
2189214,4
2194762,4
2200825,48
2205396,3
2193226,53
2198067,67
2202999,126
2203093,28
2206378,90
2068804,90
2190550,6
2190737,75
2195568,19
2195743,12
2201595,39
2206128,48
2183447,44
2193307,72
2193412,9
2193584,96
2207341,26
2209419,7
2191699,40
2197698,43
2197889,34
2210349,54
2201335,38
2201379,18
2212044,22
2212197,127
2201113,33
2201170,69
2211867,51
2211898,60
2200227,11
2200494,137
2200566,17
2210907,26
2214066,13
2196799,121
2203710,19
2203762,17
2203919,13
2213607,59
2213608,50
2206595,38
2206596,25
2175101,6
2182924,10
2188264,26
2200105,8
2200176,3
2205073,19
2211454,24
2213974,19
2215804,9
2199716,12
2211335,17
2214387,36
2214575,84
2215024,8
2217132,28
2202703,11
2216007,11
2216101,8
2216110,55
2216141,5
2216201,36
2216239,33
2219139,21
2208943,19
2209017,21
2218322,45
2220519,33
2202172,21
2216547,101
2220134,16
2220196,39
2220301,74
2204058,77
2204176,89
2218999,36
2221029,26
2220575,7
2220653,112
2220699,189
2220795,14
2220799,29
2220851,45
2222718,26
2223305,39
2214952,88
2214957,90
2222348,43
2222355,12
2224280,18
2224316,43
2224321,18
2207402,14
2221621,10
2221722,28
2223979,56
2224077,35
2224644,16
2214141,38
2224933,35
2224969,6
2225087,15
2212709,96
2225585,50
2225737,49
2226562,117
2227397,9
2212237,20
2226103,43
2227182,40
2229019,4
2229118,20
2215843,9
2215896,7
2215904,24
2230295,18
2231227,106
2231332,25
2224329,17
2224334,143
2224359,7
2230657,51
2230676,52
2230758,46
2224676,71
2231936,32
2232068,7
2232103,33
2221408,53
2231100,31
2232238,43
2232440,39
2234691,94
2219562,10
2219685,106
2219714,42
2234979,49
2235079,25
2213055,15
2213123,33
2232699,32
2232759,45
2236120,40
2219829,44
2219830,19
2233824,54
2237940,5
2229769,22
2229793,14
2239330,86
2239331,58
2209513,41
2209617,10
2237803,65
2237873,11
2242042,23
2217488,62
2217670,32
2231731,41
2237222,210
2241348,119
2241513,15
2223308,152
2223434,37
2235683,26
2241673,11
2241769,9
2241808,80
2241826,18
2229218,19
2236432,32
2236599,66
2236668,19
2236691,33
2236747,118
2242564,30
2239567,27
2243824,301
2243898,27
2243950,60
2243993,16
2237979,46
2244566,6
2221069,63
2221167,52
2233905,97
2238239,68
2244848,10
2244892,7
2244915,120
2235471,30
2235606,27
2240646,29
2240765,17
2246772,87
2246777,39
2248742,19
2248800,12
2248875,18
2236818,9
2237028,23
2243245,91
2249203,15
2232943,21
2233076,4
2240005,8
2245545,51
2250031,92
2250131,32
2212635,44
2249697,4
2249706,43
2249731,43
2249732,3
2249792,32
2241545,10
2246227,11
2246251,148
2250589,19
2250597,3
2220423,113
2238883,47
2247679,18
2247842,53
2253168,57
2242136,38
2253061,34
2253110,607
2240326,79
2240341,34
2245934,15
2246017,38
2246208,173
2251964,56
2256554,11
2236201,7
2246901,138
2251433,15
2251452,18
2251699,30
2257322,18
2241891,68
2248131,112
2254872,49
2254913,115
2258676,23
2253185,13
2253457,51
2259189,29
2254041,78
2254075,33
2259393,163
2259476,55
2259551,22
2252468,13
2257947,6
2258066,46
2262090,41
2262271,24
2253658,28
2253750,85
2260250,105
2260317,56
2260446,42
2263996,32
2264016,22
2264083,102
2245035,53
2245088,14
2251062,40
2251361,53
2256945,17
2256991,2
2257196,49
2265579,20
2254963,12
2260552,37
2260727,91
2264987,1
2227437,36
2238952,6
2250873,56
2250921,39
2265293,19
2255416,121
2255500,49
2260990,25
2264455,42
2264622,75
2256625,137
2256925,20
2267362,85
2267476,106
2271570,24
2255689,27
2259905,79
2260118,16
2263287,37
2263416,109
2268239,154
2270989,73
2244319,26
2244322,35
2254504,14
2259678,22
2266204,33
2269220,42
2272169,85
2272179,46
2244774,50
2252577,31
2262781,8
2270526,59
2273474,5
2257597,18
2265910,29
2269803,42
2273207,11
2273280,21
2262386,30
2266646,61
2266827,63
2270081,15
2273815,27
2276513,38
2265342,17
2265357,37
2265369,68
2279451,2
2279501,16
2263681,11
2268421,54
2278056,50
2280465,20
2280535,0
2280559,35
2280742,49
2265023,17
2279052,15
2279240,89
2281204,37
2281353,25
2281419,25
2259228,67
2278700,3
2278881,11
2279000,160
2281850,61
2281890,52
2281972,92
2258864,20
2274102,100
2277332,2
2277405,73
2280170,71
2280391,132
2282359,9
2281489,4
2283937,1131
2258534,18
2275076,63
2275232,21
2283712,18
2283829,13
2272591,18
2272733,18
2272863,28
2272908,44
2268749,43
2268860,16
2285527,4
2271670,19
2284353,25
2284610,81
2286552,27
2273534,37
2273548,78
2287915,13
2288021,13
2264215,7
2283305,27
2283398,44
2283494,45
2284752,43
2288612,117
2288876,15
2276083,27
2276116,48
2276219,19
2289690,23
2289712,6
2289830,21
2283943,43
2284017,3
2290360,64
2275550,25
2275606,14
2290002,19
2290016,154
2290181,29
2277742,33
2277962,27
2290644,14
2290753,39
2290770,50
2290829,37
2290903,27
2291524,32
2291567,32
2292086,14
2292167,7
2292334,36
2282661,5
2292004,37
2292847,61
2295845,50
2279760,35
2280030,72
2280104,8
2293933,4
2294250,56
2296572,13
2296685,11
2288899,25
2292416,33
2295221,12
2295311,27
2295408,23
2297347,34
2286648,61
2293780,7
2293797,16
2295766,16
2299441,15
2299469,13
2296884,2
2298730,32
2298870,151
2301123,8
2301259,7
2301285,130
2286186,14
2286315,71
2300322,12
2300396,63
2303147,27
2281973,71
2282140,96
2299841,72
2302495,57
2304203,57
2304414,8
2282444,48
2294934,42
2298550,31
2301789,49
2304570,73
2304577,46
2304663,32
2282925,8
2283210,39
2298962,28
2305218,39
2305377,10
2288292,31
2288299,5
2306527,32
2309569,19
2288043,15
2303713,30
2303724,16
2309970,35
2290509,76
2290570,16
2306880,1
2309558,14
2290262,67
2310483,129
2297368,9
2297453,12
2297510,40
2297536,32
2312849,26
2302179,32
2302351,70
2313107,43
2313229,46
2314887,56
2288970,6
2311421,47
2311429,22
2311486,20
2311591,82
2315366,44
2290945,33
2290959,60
2309028,15
2314632,30
2314643,182
2316199,69
2304941,113
2313630,55
2313704,49
2315520,15
2315600,26
2315601,37
2307169,24
2307200,16
2307249,64
2307291,7
2315862,120
2315879,6
2296087,15
2296097,17
2308653,47
2308751,58
2311065,49
2314249,5
2314401,65
2316987,16
2306322,15
2306423,58
2317462,13
2312876,12
2312881,201
2312982,9
2317686,16
2319284,22
2317167,17
2317229,16
2318310,41
2320110,19
2293357,177
2293592,49
2319675,23
2319817,22
2319983,30
2310270,89
2310300,5
2318719,10
2318775,20
2320812,58
2305966,16
2318020,59
2318126,26
2318250,17
2321038,78
2321332,53
2309801,6
2309819,8
2309821,27
2309943,33
2323281,17
2322750,114
2322876,29
2322953,16
2323401,60
2302969,13
2303038,11
2324602,10
2311750,46
2324169,9
2324250,29
2324446,15
2322068,15
2322255,95
2322355,91
2326004,59
2326072,32
2326758,72
2326767,54
2326797,99
2314969,55
2314975,116
2315129,45
2326341,8
2326499,69
2310558,57
2310561,18
2310605,11
2327118,9
2327169,10
2327220,40
2317508,35
2325670,32
2325780,8
2325850,35
2327594,45
2315705,19
2328984,120
2329023,112
2329571,34
2329816,30
2330620,39
2315912,137
2316015,10
2330245,20
2331716,14
2331717,15
2315408,13
2331316,112
2331509,9
2331592,88
2332133,16
2332537,32
2321938,120
2333605,15
2333638,25
2336362,21
2323768,96
2323948,20
2324044,24
2336701,51
2322559,11
2333994,63
2333998,53
2334072,34
2335414,16
2335472,12
2337408,43
2323463,19
2323617,44
2336242,43
2336299,23
2325388,63
2325605,4
2335888,42
2338690,43
2316387,26
2333149,23
2333202,15
2333273,29
2333285,26
2334164,6
2334225,65
2337281,50
2328169,86
2328258,26
2328403,22
2328459,27
2339620,38
2339679,100
2339695,85
2324897,10
2324944,16
2324999,29
2341504,2
2341576,34
2341580,26
2330942,40
2331129,92
2340406,17
2340412,46
2340572,28
2342280,33
2342806,5
2327380,0
2340797,12
2343187,13
2344496,40
2320425,6
2338044,22
2339429,68
2339536,25
2343644,36
2347642,74
2330767,52
2330840,48
2347359,19
2350052,52
2350071,14
2351919,11
2332765,140
2332811,42
2341278,30
2349205,15
2349270,35
2351108,40
2351189,11
2331841,85
2331936,9
2331983,108
2345807,3
2345875,10
2346011,72
2353037,9
2336580,57
2349488,32
2351623,73
2351674,20
2355148,29
2337540,23
2353550,28
2353594,19
2353742,44
2356525,15
2356687,5
2354210,144
2354293,14
2354336,19
2354435,36
2354473,11
2354525,21
2357430,16
2338986,89
2355568,34
2355604,7
2359159,47
2359176,38
2359205,61
2351220,57
2355834,143
2359723,34
2359739,63
2359866,24
2336302,171
2356809,75
2356851,24
2356905,51
2360231,14
2362323,84
2326943,135
2350489,32
2350514,30
2354633,23
2354716,17
2360396,19
2362982,6
2353057,27
2357943,114
2358045,51
2360655,93
2363520,15
2363680,5
2338790,16
2356137,41
2356251,13
2361294,26
2364982,121
2343989,45
2366043,7
2366075,25
2366138,5
2366270,18
2340106,37
2340319,32
2364629,90
2364723,35
2364734,11
2366693,53
2366706,71
2366854,81
2341869,24
2364024,4
2364090,42
2367936,37
2369022,31
2369119,18
2339782,29
2368553,6
2369426,154
2369541,34
2369658,29
2369673,31
2346958,13
2347060,28
2347061,6
2370960,24
2371025,25
2349652,49
2373212,20
2373369,17
2361690,18
2372719,36
2372757,8
2374951,13
2375962,23
2357457,11
2357515,27
2370288,38
2370427,22
2375587,61
2379747,16
2361124,57
2377506,46
2377547,18
2380413,49
2380551,26
2362498,11
2362641,74
2378572,8
2378763,7
2378871,27
2381789,32
2357620,32
2370702,67
2372813,6
2373074,130
2374177,18
2378016,29
2381528,11
2365100,47
2365272,124
2379224,10
2381049,27
2381163,62
2381316,32
2367603,29
2367718,129
2379326,28
2379529,19
2382154,14
2376998,19
2379997,12
2380019,31
2382497,59
2383169,44
2363731,34
2376471,49
2378338,20
2378399,41
2382994,71
2384102,17
2364313,30
2383505,40
2383580,39
2381718,72
2385897,13
2385909,27
2366962,13
2383865,33
2383912,129
2386593,29
2386793,43
2381336,50
2386299,23
2386365,71
2386544,22
2383265,47
2385113,23
2385332,16
2385483,2
2387496,57
2388042,9
2388087,43
2388115,32
2367328,10
2367398,114
2386996,32
2387225,0
2388429,39
2388755,8
2371093,7
2371118,27
2371178,28
2389341,33
2389602,11
2390388,7
2371490,27
2390178,48
2390230,102
2390232,70
2375118,40
2375334,8
2375372,36
2389190,20
2389204,19
2389258,13
2390662,87
2382329,87
2389846,27
2391401,5
2391428,6
2392410,9
2379829,29
2393103,54
2393179,19
2374578,9
2374631,44
2374640,82
2374772,56
2393847,26
2393906,11
2384266,11
2393386,57
2393573,10
2394176,25
2394945,33
2395158,22
2395251,8
2396415,56
2381849,17
2392824,9
2395275,20
2395284,20
2395431,24
2397714,2
2386025,40
2386054,10
2386064,38
2398393,38
2398442,76
2386575,4
2397613,114
2398800,41
2393194,8
2393345,67
2400893,14
2388302,23
2400262,35
2400312,31
2403011,64
2380553,39
2380572,10
2394609,46
2397106,24
2399544,51
2399590,45
2404247,42
2398926,8
2401628,16
2401785,20
2401786,24
2404478,4
2404577,27
2386867,6
2399307,97
2401489,76
2401519,13
2405182,72
2405292,68
2405305,172
2392250,63
2392308,11
2406975,39
2406986,33
2407126,45
2407179,13
2385553,16
2399753,22
2400076,9
2402761,83
2405039,5
2406449,73
2407732,23
2397791,21
2397895,5
2397978,29
2407398,85
2407540,271
2407605,28
2407653,1
2400482,9
2405885,30
2408424,31
2408541,19
2408613,29
2408689,25
2405411,3
2410304,40
2410342,28
2392629,36
2392655,54
2392677,33
2405590,116
2405635,93
2405771,68
2409819,48
2396493,106
2396548,23
2396578,15
2411087,69
2411182,104
2412947,157
2413001,6
2388932,32
2414105,200
2414134,19
2390733,23
2390827,35
2413426,64
2413427,82
2413471,25
2404675,17
2404742,28
2406825,36
2408789,34
2411270,80
2411314,21
2411487,124
2415085,19
2410674,15
2410773,18
2410836,86
2412001,12
2412047,2
2412239,172
2415954,17
2409357,34
2409504,46
